# RTCh1.mat 
# Channel 1, OFZ28-4.1.x.2.2, Maxs rotator, H||a 
# Temperature  (K)	Resistance  (mOhm)	Resistivity  (microOhmcm)	Magnetic Field  (T)

5.33085 	-1.77372e-06 	-1.77372e-06 	0 	
5.37925 	-2.06244e-06 	-2.06244e-06 	0 	
5.39865 	-1.43764e-06 	-1.43764e-06 	0 	
5.4407 	-2.68141e-06 	-2.68141e-06 	0 	
5.4734 	-2.2234e-06 	-2.2234e-06 	0 	
5.50935 	-1.3044e-06 	-1.3044e-06 	0 	
5.53765 	-1.86824e-06 	-1.86824e-06 	0 	
5.58325 	-1.87758e-06 	-1.87758e-06 	0 	
5.60615 	-1.61119e-06 	-1.61119e-06 	0 	
5.64195 	-1.38047e-06 	-1.38047e-06 	0 	
5.67865 	-1.82457e-06 	-1.82457e-06 	0 	
5.70975 	-1.70477e-06 	-1.70477e-06 	0 	
5.75415 	-1.34756e-06 	-1.34756e-06 	0 	
5.79065 	-1.743e-06 	-1.743e-06 	0 	
5.8126 	-2.0313e-06 	-2.0313e-06 	0 	
5.8542 	-1.45606e-06 	-1.45606e-06 	0 	
5.88315 	-1.85453e-06 	-1.85453e-06 	0 	
5.92015 	-2.42344e-06 	-2.42344e-06 	0 	
5.9533 	-1.70719e-06 	-1.70719e-06 	0 	
5.98855 	-2.27994e-06 	-2.27994e-06 	0 	
6.02985 	-2.07954e-06 	-2.07954e-06 	0 	
6.0597 	-1.95526e-06 	-1.95526e-06 	0 	
6.1017 	-1.87941e-06 	-1.87941e-06 	0 	
6.13905 	-1.87858e-06 	-1.87858e-06 	0 	
6.17165 	-1.20786e-06 	-1.20786e-06 	0 	
6.21195 	-1.71424e-06 	-1.71424e-06 	0 	
6.2524 	-1.93909e-06 	-1.93909e-06 	0 	
6.2839 	-2.46355e-06 	-2.46355e-06 	0 	
6.31665 	-1.96654e-06 	-1.96654e-06 	0 	
6.35705 	-1.48457e-06 	-1.48457e-06 	0 	
6.3799 	-1.56879e-06 	-1.56879e-06 	0 	
6.41565 	-2.05701e-06 	-2.05701e-06 	0 	
6.4661 	-2.26084e-06 	-2.26084e-06 	0 	
6.4938 	-1.92018e-06 	-1.92018e-06 	0 	
6.53285 	-2.35253e-06 	-2.35253e-06 	0 	
6.56355 	-2.16159e-06 	-2.16159e-06 	0 	
6.59285 	-2.03219e-06 	-2.03219e-06 	0 	
6.62645 	-1.07917e-06 	-1.07917e-06 	0 	
6.67155 	-1.91375e-06 	-1.91375e-06 	0 	
6.70055 	-1.53395e-06 	-1.53395e-06 	0 	
6.75065 	-2.19214e-06 	-2.19214e-06 	0 	
6.772 	-1.60042e-06 	-1.60042e-06 	0 	
6.8048 	-2.22676e-06 	-2.22676e-06 	0 	
6.84605 	-2.29686e-06 	-2.29686e-06 	0 	
6.875 	-1.70337e-06 	-1.70337e-06 	0 	
6.9154 	-1.98945e-06 	-1.98945e-06 	0 	
6.95875 	-1.89807e-06 	-1.89807e-06 	0 	
