Var1	Var2
15.6661653402408	0.000102732074685207
15.7660681987852	0.000104243447274261
15.8659710573296	0.000105439905770369
15.9658739158739	0.000106007244151477
16.0657767744183	0.000106608216937031
16.1656796329627	0.000107592036177913
16.265582491507	0.000108828431491128
16.3654853500514	0.000109400013368906
16.4653882085958	0.000109970629637544
16.5652910671402	0.000111109994128025
16.6651939256845	0.000112736677748247
16.7650967842289	0.000114000974661261
16.8649996427733	0.00011464777056263
16.9649025013176	0.00011529850849672
17.064805359862	0.000116160031524579
17.1647082184064	0.000117853489970448
17.2646110769507	0.000118369356254405
17.3645139354951	0.000118858879632644
17.4644167940395	0.00011961790776497
17.5643196525838	0.000121477304573424
17.6642225111282	0.00012237532998436
17.7641253696726	0.000123290840163007
17.8640282282169	0.000124249816555559
17.9639310867613	0.000125324528811328
18.0638339453057	0.000127015508649325
18.16373680385	0.000127886188581683
18.2636396623944	0.00012850798529352
18.3635425209388	0.000129334695838978
18.4634453794831	0.000130616767582085
18.5633482380275	0.000132018140323986
18.6632510965719	0.000132500491218771
18.7631539551162	0.000133464080751863
18.8630568136606	0.000134419581310058
18.962959672205	0.000136013337019038
19.0628625307494	0.000138138164997248
19.1627653892937	0.00013913024276581
19.2626682478381	0.000139795970506759
19.3625711063825	0.00014063483605741
19.4624739649268	0.000141459338725891
19.5623768234712	0.000143378467218847
19.6622796820156	0.000144291790060223
19.7621825405599	0.00014530052743647
19.8620853991043	0.000146157009296859
19.9619882576487	0.000147151979584188
20.061891116193	0.000149293398647325
20.1617939747374	0.000151185548505075
20.2616968332818	0.000152104450453879
20.3615996918261	0.00015287769763804
20.4615025503705	0.000153574414255148
20.5614054089149	0.000154797689669597
20.6613082674592	0.000156934871690538
20.7612111260036	0.000157911168263498
20.861113984548	0.00015844151100659
20.9610168430923	0.000159593675343044
21.0609197016367	0.000160721495835639
21.1608225601811	0.000162957426468095
21.2607254187254	0.000164379675148714
21.3606282772698	0.000165573125869518
21.4605311358142	0.000166646801973628
21.5604339943586	0.000167671806333008
21.6603368529029	0.00016932812454043
21.7602397114473	0.000171234938255591
21.8601425699917	0.000172336110209198
21.960045428536	0.000173247889524636
22.0599482870804	0.00017368177017528
22.1598511456248	0.000174818170551982
22.2597540041691	0.000177278075231272
22.3596568627135	0.00017852866459836
22.4595597212579	0.000179630956695431
22.5594625798022	0.000180511228080597
22.6593654383466	0.000181790332613174
22.759268296891	0.00018289629616558
22.8591711554353	0.000185650230714783
22.9590740139797	0.000188144539015243
23.0589768725241	0.000189540542247478
23.1588797310684	0.000190667607758065
23.2587825896128	0.000191727355539684
23.3586854481572	0.000192652541244728
23.4585883067015	0.000194574362644837
23.5584911652459	0.000196384896111637
23.6583940237903	0.000197699610103116
23.7582968823347	0.000198253789037109
23.858199740879	0.000199814996105996
23.9581025994234	0.000200894623979879
24.0580054579678	0.000203199832446857
24.1579083165121	0.000205204028224276
24.2578111750565	0.000206700207330421
24.3577140336009	0.000207792166198616
24.4576168921452	0.000209030457699877
24.5575197506896	0.000210791263544631
24.657422609234	0.000212964706045104
24.7573254677783	0.000215294601490397
24.8572283263227	0.000216743494503735
24.9571311848671	0.00021778807722074
25.0570340434114	0.000218629965226896
25.1569369019558	0.000219789403993136
25.2568397605002	0.000221579411785654
25.3567426190445	0.000224178510567136
25.4566454775889	0.000226212248417422
25.5565483361333	0.000227744019171111
25.6564511946776	0.000229198951752278
25.756354053222	0.000230812447205395
25.8562569117664	0.00023228435479801
25.9561597703107	0.00023494540769449
26.0560626288551	0.000237350571139938
26.1559654873995	0.000238184188953813
26.2558683459438	0.000239455445553483
26.3557712044882	0.000240434265848147
26.4556740630326	0.000242965699761614
26.555576921577	0.000245217327118727
26.6554797801213	0.000246597925260866
26.7553826386657	0.000247755401501182
26.8552854972101	0.000249058587664663
26.9551883557544	0.000251370862157277
27.0550912142988	0.000255118169108401
27.1549940728432	0.000256779591824796
27.2548969313875	0.000257796203274707
27.3547997899319	0.00025927134872869
27.4547026484763	0.000260931690548485
27.5546055070206	0.000263845061071398
27.654508365565	0.00026531522738299
27.7544112241094	0.000266072271084439
27.8543140826537	0.000267723675008047
27.9542169411981	0.00026956310412421
28.0541197997425	0.000273098391486842
28.1540226582868	0.000275977114007172
28.2539255168312	0.00027786787142281
28.3538283753756	0.000278484154595471
28.4537312339199	0.000280278392047988
28.5536340924643	0.000283199031376719
28.6535369510087	0.000284952184928577
28.7534398095531	0.000286018886130598
28.8533426680974	0.000287556425716746
28.9532455266418	0.000290800310160017
29.0531483851862	0.000292623791952148
29.1530512437305	0.000293346154460139
29.2529541022749	0.000295104305331084
29.3528569608193	0.00029811029807647
29.4527598193636	0.000301493408556813
29.552662677908	0.000303542423016084
29.6525655364524	0.000304545951690355
29.7524683949967	0.00030620802767467
29.8523712535411	0.000308626253753566
29.9522741120855	0.000311386731013698
30.0521769706298	0.000313315931958852
30.1520798291742	0.000315038292605679
30.2519826877186	0.000316851501108092
30.3518855462629	0.000318971229499504
30.4517884048073	0.00032041304224267
30.5516912633517	0.000322475177432252
30.651594121896	0.00032439109316745
30.7514969804404	0.000326296267612575
30.8513998389848	0.000328380643013888
30.9513026975292	0.000330364330548116
31.0512055560735	0.000332546516942242
31.1511084146179	0.000334801579471746
31.2510112731623	0.000336942995134495
31.3509141317066	0.000339285054434049
31.450816990251	0.000341559636296875
31.5507198487954	0.000343802812326264
31.6506227073397	0.000346295936334368
31.7505255658841	0.000348509713493688
31.8504284244285	0.00035107862839244
31.9503312829728	0.000353361472368693
32.0502341415172	0.000355984371696122
32.1501370000616	0.000358436276016241
32.2500398586059	0.000360875056727137
32.3499427171503	0.000363391098469765
32.4498455756947	0.000365876119146985
32.549748434239	0.000368494437550146
32.6496512927834	0.000370794625060122
32.7495541513278	0.000373512828993117
32.8494570098721	0.000376004473056378
32.9493598684165	0.000378322377251425
33.0492627269609	0.000380831917233183
33.1491655855052	0.000383243835274591
33.2490684440496	0.000385857102260193
33.348971302594	0.000388129539777612
33.4488741611383	0.000390710956497092
33.5487770196827	0.000393362901580013
33.6486798782271	0.000395727837139419
33.7485827367715	0.000398069437193962
33.8484855953158	0.000400266725936557
33.9483884538602	0.000402920472277357
34.0482913124046	0.000405395140898809
34.1481941709489	0.000407903063984347
34.2480970294933	0.000410299566938305
34.3479998880377	0.000412746328033169
34.447902746582	0.000415057565916623
34.5478056051264	0.000417921401747172
34.6477084636708	0.000420178206176815
34.7476113222151	0.000422719664308624
34.8475141807595	0.000425304056385023
34.9474170393039	0.00042771524685354
35.0473198978482	0.000430156040185703
35.1472227563926	0.00043284402799959
35.247125614937	0.000435312574875082
35.3470284734813	0.000438062163937707
35.4469313320257	0.000440538981865489
35.5468341905701	0.000443057221614029
35.6467370491144	0.000445416452775793
35.7466399076588	0.000448196524030275
35.8465427662032	0.000451004391428395
35.9464456247475	0.0004533954081576
36.0463484832919	0.00045599125864524
36.1462513418363	0.000458718893087073
36.2461542003807	0.000461499031396268
36.346057058925	0.000464128363726779
36.4459599174694	0.000466640280195267
36.5458627760138	0.000469242088960112
36.6457656345581	0.000472356089107895
36.7456684931025	0.000475004637578519
36.8455713516469	0.00047755517946961
36.9454742101912	0.000480291869348247
37.0453770687356	0.000483083303363274
37.14527992728	0.000485904979518698
37.2451827858243	0.000488358009569291
37.3450856443687	0.000491290083423968
37.4449885029131	0.000494125119446812
37.5448913614574	0.000496975995647631
37.6447942200018	0.000499553846143336
37.7446970785462	0.000502534102220578
37.8445999370905	0.000505575966499416
37.9445027956349	0.000508310496258109
38.0444056541793	0.000511052359972182
38.1443085127236	0.000513891684169952
38.244211371268	0.000516829791208082
38.3441142298124	0.000519547330680006
38.4440170883568	0.00052261239642637
38.5439199469011	0.000525373743038085
38.6438228054455	0.000528230892970265
38.7437256639899	0.000531091008591306
38.8436285225342	0.000534141681279479
38.9435313810786	0.000536972185584466
39.043434239623	0.000539971050927575
39.1433370981673	0.000542901712435572
39.2432399567117	0.000545895721262468
39.3431428152561	0.000548808822278306
39.4430456738004	0.000551624900705594
39.5429485323448	0.000554746233890929
39.6428513908892	0.000557597538841832
39.7427542494335	0.000560543347774237
39.8426571079779	0.000563570944935282
39.9425599665223	0.000566630594197648
40.0424628250666	0.000569759674729914
40.142365683611	0.000572601704719761
40.2422685421554	0.00057559984569007
40.3421714006997	0.000578602361938185
40.4420742592441	0.000581596482711805
40.5419771177885	0.000584519496582211
40.6418799763328	0.00058761753237227
40.7417828348772	0.000590755622914472
40.8416856934216	0.000593855507862603
40.9415885519659	0.00059671455514701
41.0414914105103	0.000599933068461136
41.1413942690547	0.000602982383826001
41.2412971275991	0.000606108509636279
41.3411999861434	0.000609216802173518
41.4411028446878	0.000612367926953114
41.5410057032322	0.000615435947200732
41.6409085617765	0.000618668767773278
41.7408114203209	0.000621709804940695
41.8407142788653	0.000624913318482162
41.9406171374096	0.000627924691737773
42.040519995954	0.000631091514604639
42.1404228544984	0.000634323825252733
42.2403257130427	0.00063748556919882
42.3402285715871	0.000640331289668589
42.4401314301315	0.000643795822824859
42.5400342886758	0.000646827996626936
42.6399371472202	0.000650123097425626
42.7398400057646	0.000653306153858543
42.8397428643089	0.000656379330328284
42.9396457228533	0.000659596249314359
43.0395485813977	0.000662811296287549
43.139451439942	0.00066610562865891
43.2393542984864	0.000669414299961035
43.3392571570308	0.000672360678702633
43.4391600155751	0.000675889836126042
43.5390628741195	0.000679068130903793
43.6389657326639	0.000682352081891581
43.7388685912083	0.000685673513493884
43.8387714497526	0.000688744218154902
43.938674308297	0.000692042242426832
44.0385771668414	0.00069530181014793
44.1384800253857	0.000698785127415252
44.2383828839301	0.000702008623559579
44.3382857424745	0.000705401037487048
44.4381886010188	0.00070858329787124
44.5380914595632	0.000712141723753251
44.6379943181076	0.000715507489950806
44.7378971766519	0.000718636354417088
44.8378000351963	0.000722177197927776
44.9377028937407	0.000725457322522327
45.037605752285	0.000728818547891301
45.1375086108294	0.000732143279596406
45.2374114693738	0.000735596549517908
45.3373143279181	0.000738971297456148
45.4372171864625	0.000742262283906392
45.5371200450069	0.000745735476942039
45.6370229035512	0.000749117159668689
45.7369257620956	0.000752453602840101
45.83682862064	0.000755855504082539
45.9367314791844	0.000759367256671278
46.0366343377287	0.000762611818926714
46.1365371962731	0.000766072342035073
46.2364400548175	0.000769572157464579
46.3363429133618	0.00077302516501911
46.4362457719062	0.000776433032637594
46.5361486304506	0.000779990203833139
46.6360514889949	0.000783374526846126
46.7359543475393	0.000786678232341742
46.8358572060837	0.000790209709581546
46.935760064628	0.00079358319808881
47.0356629231724	0.000797144026114471
47.1355657817168	0.000800546780097972
47.2354686402611	0.000804111691364923
47.3353714988055	0.000807700759513197
47.4352743573499	0.000811006907311132
47.5351772158942	0.000814611192335266
47.6350800744386	0.000817938352093844
47.734982932983	0.000821637134676881
47.8348857915273	0.000825059050069611
47.9347886500717	0.000828622981261073
48.0346915086161	0.000832157877053347
48.1345943671604	0.000835479243278647
48.2344972257048	0.000839440931075741
48.3344000842492	0.000842674123731749
48.4343029427936	0.000846154876936317
48.5342058013379	0.000849721235831269
48.6341086598823	0.000853112075923118
48.7340115184267	0.000856818739626935
48.833914376971	0.000860170655505588
48.9338172355154	0.000864109891424047
49.0337200940598	0.000867417468278259
49.1336229526041	0.000870935806963277
49.2335258111485	0.000874678826007558
49.3334286696929	0.000878103312693002
49.4333315282372	0.000881790125899253
49.5332343867816	0.000885409068259013
49.633137245326	0.000888934968163335
49.7330401038703	0.000892357704354974
49.8329429624147	0.000896105836927466
49.9328458209591	0.000899726849313165
50.0327486795034	0.000903357157169438
50.1326515380478	0.000906848037365097
50.2325543965922	0.000910436600430581
50.3324572551365	0.000913807749158752
50.4323601136809	0.000917566079773502
50.5322629722253	0.000921091037147354
50.6321658307697	0.000924831608379029
50.732068689314	0.000928308657050021
50.8319715478584	0.000932011806926231
50.9318744064028	0.000935563869422625
51.0317772649471	0.000939075376597931
51.1316801234915	0.000942608919834831
51.2315829820359	0.000946235709492455
51.3314858405802	0.000949953320194742
51.4313886991246	0.0009535599630211
51.531291557669	0.000957190019778486
51.6311944162133	0.000960734140138481
51.7310972747577	0.000964303312774032
51.8310001333021	0.000968006340958588
51.9309029918464	0.000971522205988694
52.0308058503908	0.00097518518608971
52.1307087089352	0.000978835178123305
52.2306115674795	0.000982296012827871
52.3305144260239	0.000986155906357505
52.4304172845683	0.000989660267658787
52.5303201431126	0.000993264718304243
52.630223001657	0.000996931954160826
52.7301258602014	0.00100013538424634
52.8300287187457	0.00100357515789101
52.9299315772901	0.00100710695660464
53.0298344358345	0.00101074116638682
53.1297372943788	0.00101437526243189
53.2296401529232	0.0010179312653476
53.3295430114676	0.00102141852191234
53.429445870012	0.00102503915194263
53.5293487285563	0.00102868818740642
53.6292515871007	0.00103213517116541
53.7291544456451	0.00103595978501286
53.8290573041894	0.00103926051310207
53.9289601627338	0.00104280873891396
54.0288630212782	0.00104651492445337
54.1287658798225	0.00105001211247695
54.2286687383669	0.00105379943378558
54.3285715969113	0.00105733304412856
54.4284744554556	0.0010607534572518
54.528377314	0.00106458638793477
