0.527855 	 0.00824868 
0.642005 	 0.0085214 
0.701975 	 0.00853818 
0.752907 	 0.00880218 
0.801819 	 0.00880251 
0.854015 	 0.00898029 
0.910311 	 0.00908629 
0.97257 	 0.00920918 
1.04707 	 0.0094494 
1.13737 	 0.00959243 
1.24419 	 0.00988362 
1.36508 	 0.0101327 
1.49687 	 0.010509 
1.63505 	 0.0108817 
1.77739 	 0.0112139 
1.92322 	 0.0116577 
2.06848 	 0.0119519 
2.21221 	 0.0123275 
2.35392 	 0.0127532 
2.49444 	 0.0130681 
2.636 	 0.0134865 
2.77737 	 0.0132883 
2.91217 	 0.0135092 
3.05714 	 0.0145936 
3.22706 	 0.0151092 
3.42196 	 0.0157306 
3.63925 	 0.0164018 
3.74539 	 0.016647 
3.74732 	 0.016619 
3.75699 	 0.0166761 
3.77058 	 0.0166752 
3.78556 	 0.0167654 
3.80066 	 0.0167375 
3.81718 	 0.0168246 
3.83382 	 0.0168632 
3.85464 	 0.016928 
3.8736 	 0.016958 
3.89547 	 0.0170309 
3.91825 	 0.0171325 
3.94335 	 0.0172005 
3.97014 	 0.0172825 
3.99796 	 0.017314 
4.02755 	 0.0172961 
4.05606 	 0.0175132 
4.08936 	 0.0176029 
4.12161 	 0.0177165 
4.15504 	 0.0177996 
4.1897 	 0.0179075 
4.22562 	 0.0180443 
4.25965 	 0.018118 
4.29656 	 0.0182177 
4.33316 	 0.018303 
4.37027 	 0.0183834 
4.40622 	 0.0184837 
4.44348 	 0.0186343 
4.47694 	 0.0187355 
4.51343 	 0.0188492 
4.55219 	 0.018964 
4.58515 	 0.0190157 
4.62033 	 0.0191559 
4.65502 	 0.0192278 
4.68825 	 0.0192945 
4.72093 	 0.0194052 
4.75586 	 0.0195757 
4.78832 	 0.0196457 
4.82112 	 0.019712 
4.8533 	 0.019831 
4.88582 	 0.0198819 
4.91866 	 0.0200235 
4.95186 	 0.0201717 
4.98337 	 0.0202309 
5.01518 	 0.0202822 
5.04626 	 0.0204412 
5.0787 	 0.020507 
5.1104 	 0.0206052 
5.14134 	 0.0206732 
5.17473 	 0.0207529 
5.20516 	 0.0208849 
5.23699 	 0.0209387 
5.26911 	 0.0210752 
5.30041 	 0.0211647 
5.33199 	 0.021239 
5.35816 	 0.02129 
5.39029 	 0.0214342 
5.42038 	 0.0214919 
5.44956 	 0.0215597 
5.48017 	 0.0216697 
5.50984 	 0.0217272 
5.53976 	 0.0218795 
5.57116 	 0.0219717 
5.60037 	 0.0220345 
5.63106 	 0.0220837 
5.66325 	 0.0221582 
5.69447 	 0.022251 
5.72596 	 0.0223825 
5.75644 	 0.0225014 
5.78589 	 0.0226242 
5.81685 	 0.0226635 
5.84678 	 0.0227322 
5.87695 	 0.0227922 
5.90868 	 0.0228977 
5.93802 	 0.0230175 
5.96757 	 0.0231507 
5.99735 	 0.0232437 
6.00861 	 0.0233211 
6.0345 	 0.0233461 
6.07514 	 0.023454 
6.08487 	 0.0235328 
6.11118 	 0.0235855 
6.14198 	 0.0236464 
6.15521 	 0.0236335 
6.19499 	 0.0237168 
6.22159 	 0.023802 
6.25717 	 0.0239175 
6.275 	 0.0239805 
6.30629 	 0.0240847 
6.33317 	 0.024156 
6.36912 	 0.0243137 
6.39617 	 0.0243345 
6.4233 	 0.0244398 
6.45048 	 0.0244627 
6.48228 	 0.0245912 
6.50961 	 0.0246755 
6.54159 	 0.0247758 
6.56449 	 0.0248768 
6.58744 	 0.024913 
6.62427 	 0.025098 
6.64733 	 0.02516 
6.689 	 0.0252755 
6.70291 	 0.0253295 
6.74478 	 0.0253717 
6.77746 	 0.0255415 
6.80554 	 0.0256203 
6.8431 	 0.0257535 
6.86192 	 0.0258138 
6.89967 	 0.0258958 
6.93754 	 0.0260355 
6.96603 	 0.0260605 
6.9946 	 0.0262698 
7.02802 	 0.026409 
7.07111 	 0.0264708 
7.09996 	 0.0265065 
7.13366 	 0.02666 
7.16266 	 0.026788 
7.20143 	 0.026871 
7.24519 	 0.027006 
7.26957 	 0.0271753 
7.30383 	 0.0272363 
7.35289 	 0.0273535 
7.37752 	 0.0274145 
7.42196 	 0.0276283 
7.46161 	 0.0277 
7.49146 	 0.0278011 
7.53634 	 0.0279339 
7.57137 	 0.0280539 
7.62663 	 0.0281739 
7.6569 	 0.0283807 
7.6923 	 0.0284117 
7.71766 	 0.0285061 
7.74306 	 0.0286372 
7.78896 	 0.0287089 
7.82474 	 0.02888 
7.79921 	 0.0288117 
7.73289 	 0.0284861 
7.6923 	 0.0284194 
7.66699 	 0.0283556 
7.65689 	 0.0282661 
7.64175 	 0.0282428 
7.63671 	 0.0281656 
7.63671 	 0.0282028 
7.65184 	 0.028205 
7.65689 	 0.0282794 
7.66699 	 0.0282769 
7.68723 	 0.0283856 
7.71257 	 0.0283869 
7.7278 	 0.0285406 
7.75323 	 0.0285888 
7.77872 	 0.0286313 
7.79915 	 0.0287267 
7.84013 	 0.0288572 
7.86579 	 0.0290261 
7.89668 	 0.0290711 
7.92247 	 0.0291031 
7.96387 	 0.029275 
7.99502 	 0.0293056 
8.03146 	 0.0294678 
8.0628 	 0.0296133 
8.09944 	 0.0297039 
8.13621 	 0.0298706 
8.17307 	 0.0298989 
8.21005 	 0.0300439 
8.25247 	 0.0301528 
8.28971 	 0.0303183 
8.32708 	 0.0303733 
8.36453 	 0.0305622 
8.40213 	 0.0305939 
8.43442 	 0.0308494 
8.48306 	 0.0309667 
8.52647 	 0.0311389 
8.56453 	 0.0311969 
8.61369 	 0.03132 
8.65207 	 0.0315256 
8.70156 	 0.0316067 
8.74574 	 0.0317975 
8.78453 	 0.0318556 
8.82898 	 0.0321 
8.87362 	 0.0321831 
8.89602 	 0.032345 
8.95212 	 0.032525 
8.98594 	 0.0325544 
9.02547 	 0.0327725 
9.07651 	 0.0328588 
9.13345 	 0.0330381 
9.17345 	 0.03328 
9.22508 	 0.033365 
9.27117 	 0.0335506 
9.31741 	 0.0336794 
9.37546 	 0.0339122 
9.42208 	 0.033995 
9.46887 	 0.0341806 
9.52171 	 0.0343788 
9.56298 	 0.0346056 
9.61621 	 0.0347894 
9.66965 	 0.0348913 
9.72931 	 0.0350388 
9.78323 	 0.0352244 
9.84951 	 0.0354256 
9.8676 	 0.0356662 
9.93421 	 0.0358106 
9.98288 	 0.0359944 
10.0317 	 0.0361681 
10.0931 	 0.0364356 
10.1609 	 0.0365744 
10.2104 	 0.0367381 
10.2663 	 0.0369406 
10.3225 	 0.0370669 
10.3726 	 0.0372969 
10.4355 	 0.037525 
10.4924 	 0.0377425 
10.5367 	 0.0380225 
10.5941 	 0.0381575 
10.658 	 0.0383138 
10.7093 	 0.0384256 
10.7674 	 0.0387106 
10.8321 	 0.0389325 
10.8776 	 0.0391363 
10.9364 	 0.0392967 
10.9953 	 0.0395067 
11.048 	 0.0397417 
11.1074 	 0.0398922 
11.1671 	 0.0401481 
11.2271 	 0.0403481 
11.2873 	 0.040605 
11.3478 	 0.0407506 
11.4017 	 0.0409869 
11.4559 	 0.0411472 
11.5171 	 0.0413619 
11.5854 	 0.0415544 
11.6265 	 0.0417625 
11.6884 	 0.0419581 
11.7437 	 0.0422044 
11.7992 	 0.0424028 
11.8618 	 0.04255 
11.9177 	 0.0427767 
11.9738 	 0.0429563 
12.0373 	 0.0432669 
12.0797 	 0.0434525 
12.1435 	 0.0436631 
12.2005 	 0.0438075 
12.2505 	 0.0440983 
12.3223 	 0.0442056 
12.3728 	 0.0445094 
12.4379 	 0.0447056 
12.4888 	 0.0448938 
12.5544 	 0.0450806 
12.6056 	 0.0452444 
12.657 	 0.0456 
12.7159 	 0.045795 
12.7677 	 0.0460044 
12.827 	 0.0461606 
12.8866 	 0.0464522 
12.9465 	 0.0465681 
12.9915 	 0.0467838 
13.0668 	 0.046975 
13.1198 	 0.0472172 
13.1729 	 0.0474788 
13.2185 	 0.0476244 
13.2949 	 0.0478139 
13.3409 	 0.047945 
13.3794 	 0.0482063 
13.4488 	 0.048515 
13.5108 	 0.0487 
13.5419 	 0.0488881 
13.612 	 0.0491319 
13.6668 	 0.0492819 
13.7296 	 0.0495963 
13.769 	 0.049745 
13.8322 	 0.0499481 
13.8877 	 0.0501238 
13.9354 	 0.0503625 
13.9993 	 0.0504944 
14.0473 	 0.0507964 
14.0955 	 0.0509457 
14.1599 	 0.0511207 
14.2166 	 0.0514 
14.2652 	 0.0516614 
14.3222 	 0.0517919 
14.3793 	 0.0520157 
14.4284 	 0.0521936 
14.4777 	 0.05244 
14.5354 	 0.0526071 
14.585 	 0.0527988 
14.6347 	 0.052965 
14.6846 	 0.0531921 
14.7429 	 0.0534525 
14.8099 	 0.0536656 
14.8602 	 0.053875 
14.9023 	 0.0540875 
14.9614 	 0.054285 
15.0122 	 0.0545093 
15.0632 	 0.0546214 
15.1143 	 0.05487 
15.1912 	 0.05506 
15.2255 	 0.05535 
15.2771 	 0.0555038 
15.3288 	 0.0557621 
15.3893 	 0.0559925 
15.45 	 0.0561743 
15.4848 	 0.0563536 
15.5284 	 0.0565419 
15.5808 	 0.0568181 
15.651 	 0.0569344 
15.695 	 0.0572013 
15.7568 	 0.0574436 
15.8098 	 0.0576664 
15.863 	 0.0578307 
15.9075 	 0.0579938 
15.9521 	 0.0582581 
15.9968 	 0.0583819 
16.0596 	 0.0586044 
16.1225 	 0.05883 
16.1496 	 0.0590663 
16.2038 	 0.0592486 
16.2491 	 0.0595271 
16.3218 	 0.0596831 
16.3582 	 0.0599375 
16.413 	 0.0601244 
16.4772 	 0.0602788 
16.5047 	 0.0605231 
16.5599 	 0.0606757 
16.6153 	 0.0608825 
16.6708 	 0.0611281 
16.7265 	 0.0612719 
16.7544 	 0.061485 
16.8103 	 0.0617175 
16.8757 	 0.0619906 
16.9226 	 0.0621879 
16.979 	 0.06239 
17.0261 	 0.0625494 
17.0733 	 0.0627694 
17.1111 	 0.0629638 
17.1585 	 0.0631419 
17.2155 	 0.0632838 
17.2631 	 0.0635319 
17.3205 	 0.0637679 
17.3683 	 0.0639169 
17.3971 	 0.0641594 
17.4548 	 0.0643938 
17.4933 	 0.0646363 
17.5802 	 0.0647906 
17.6093 	 0.0650494 
17.6578 	 0.0652307 
17.7064 	 0.0654021 
17.7649 	 0.0655714 
17.7942 	 0.0657906 
17.8139 	 0.0659919 
17.902 	 0.0662313 
17.9413 	 0.0664194 
17.9906 	 0.0666619 
18.04 	 0.0667864 
18.0994 	 0.0670486 
18.1489 	 0.0672336 
18.1887 	 0.0673964 
18.2285 	 0.0676169 
18.2884 	 0.0678588 
18.3384 	 0.0679075 
18.3685 	 0.0681806 
18.4186 	 0.0683988 
18.4891 	 0.0686014 
18.5092 	 0.0688371 
18.5698 	 0.0690269 
18.6103 	 0.0693056 
18.6306 	 0.0695 
18.722 	 0.0696813 
18.7526 	 0.0697663 
18.8138 	 0.07003 
18.8547 	 0.070305 
18.9059 	 0.07034 
18.9469 	 0.07057 
18.9881 	 0.070925 
19.0499 	 0.07106 
19.0912 	 0.07123 
19.1429 	 0.0714238 
